itemID,director,movieLanguage,actor1,actor2,actor3
3811,261,9,1620,409,315
3812,530,9,1542,667,1252
3813,598,9,1604,896,1800
3620,740,9,660,223,1297
3814,671,9,1630,818,1265
3252,256,9,1077,318,1004
3815,285,9,1625,1054,410
2086,368,9,1795,1074,206
3817,643,9,710,1500,1935
3554,772,9,391,1022,1302
3818,488,9,127,298,1652
3819,730,9,1222,1911,1350
3984,454,9,251,1037,1857
2978,791,9,378,1937,1172
3985,684,9,710,1001,1165
3752,67,9,1636,322,933
3986,679,9,143,1633,1491
3222,66,9,1347,470,503
3177,617,9,1390,245,912
3987,180,9,1799,1226,1677
3988,695,9,298,5,9
4102,582,9,463,356,453
4109,694,9,1685,1749,201
4110,196,9,1055,1305,15
4111,542,9,660,1439,1246
4112,372,9,810,1083,63
3242,431,9,608,1855,754
4113,583,9,1105,350,323
3737,650,9,1659,936,396
4115,351,9,119,1360,272
4116,448,9,1556,1093,1506
2668,395,9,541,1098,1250
4150,196,9,1427,1602,54
4043,447,9,1031,969,1010
4243,175,9,1107,335,859
4335,801,9,673,1710,98
4336,375,9,1579,1627,280
4162,196,9,110,1019,1183
4337,669,9,1347,1062,432
4286,439,9,165,1196,1569
4338,144,9,291,343,293
4339,53,9,251,1401,388
2251,259,9,1508,1630,1059
4340,75,9,1272,1253,874
4314,677,9,1019,746,1596
4341,215,9,1267,315,531
4315,197,9,1079,1151,95
4342,486,9,1402,630,1728
2836,203,9,476,1318,1205
4343,150,9,712,1812,71
4344,191,9,1931,683,1650
2427,393,9,965,352,1682
4345,358,9,516,567,1064
4346,268,9,267,1605,1844
99,396,9,1622,699,497
233,347,9,771,189,1848
234,524,9,639,316,25
3713,357,9,877,1297,998
3726,159,9,1416,1924,1380
3772,159,9,747,1560,547
199,691,9,1019,195,817
236,569,9,476,1916,1928
111,780,9,231,591,348
166,126,9,862,667,366
220,23,9,1957,239,246
244,47,9,1073,1151,285
245,47,9,1073,1151,285
246,47,9,1073,1151,285
247,53,9,1604,497,583
248,224,9,1272,24,811
249,224,9,24,1624,482
250,224,9,24,90,482
3505,644,9,452,947,1886
3511,681,9,20,1841,622
3512,665,9,1630,1331,1863
3191,401,9,938,121,1702
3519,563,23,1270,1769,515
65,556,9,979,1658,542
104,565,9,20,1151,1887
52,416,9,1420,676,28
180,762,9,531,1602,1800
212,307,9,1680,1994,1776
3553,156,5,1561,1118,211
3554,772,9,391,1022,1302
66,666,9,437,1795,1374
201,184,9,895,953,1150
1,549,9,494,1348,1467
3595,186,9,16,1100,344
3545,201,9,1344,1284,550
3628,577,16,1761,1111,1741
3624,295,5,1920,705,1198
3750,157,9,817,1057,77
187,628,5,1379,213,1125
38,65,9,1833,154,1738
3726,159,9,1416,1924,1380
3727,247,9,1422,1515,412
51,313,9,749,1416,1778
233,347,9,771,189,1848
3526,345,9,1906,1215,1476
3523,366,9,340,214,215
2628,669,9,1866,1637,646
3510,165,9,914,89,1040
243,167,9,1859,400,1704
3525,787,9,1891,1300,1285
3526,345,9,1906,1215,1476
61,792,9,20,1697,469
191,279,9,1947,1119,1640
192,176,9,1947,917,1667
3527,680,9,951,328,72
138,490,9,1169,169,1265
3528,314,9,1161,286,434
2592,0,9,1626,902,814
18,750,9,1803,251,1376
3529,225,9,1073,1560,1740
3530,118,9,1881,1392,681
3531,814,9,667,1164,461
3532,793,24,1719,768,1939
13,590,9,1382,57,1109
3533,456,9,790,1128,787
3534,322,9,1713,279,489
3536,429,9,106,1585,1735
3537,429,9,1735,1273,106
3538,182,9,106,1752,1585
3539,182,9,106,1585,401
3507,763,9,969,357,1396
3540,522,9,583,1958,380
3541,429,9,1735,1273,258
3542,155,9,720,1005,1342
66,666,9,437,1795,1374
3528,314,9,1161,286,434
3543,471,9,1456,1436,799
212,307,9,1680,1994,1776
194,129,9,1121,1629,1820
2360,648,9,1174,1441,306
3544,93,9,184,821,355
79,178,9,1121,1629,1820
3098,255,9,1263,710,282
3570,130,9,475,168,261
54,560,9,1233,835,644
3598,537,9,1377,526,263
3599,181,9,426,1657,568
3600,8,9,564,1104,1043
3598,537,9,1377,526,263
3579,667,9,251,1404,960
3610,621,9,1782,857,1658
3706,320,9,976,974,533
3707,171,9,1603,1756,714
3708,139,9,384,359,164
3709,157,9,50,1176,824
3710,251,9,1678,1376,859
3610,621,9,1782,857,1658
3736,127,9,1327,964,327
3746,750,9,1803,1024,1304
16,618,9,98,1181,328
18,750,9,1803,251,1376
3747,139,9,1665,912,11
3748,221,9,969,98,1500
3754,552,9,859,82,533
3758,741,9,1169,1866,370
3765,354,9,165,846,906
3610,621,9,1782,857,1658
159,138,9,1679,105,1084
3796,655,9,1667,106,1037
3726,159,9,1416,1924,1380
2509,106,9,1772,635,174
3510,165,9,914,89,1040
201,184,9,895,953,1150
3916,698,9,1709,554,1734
253,267,9,925,595,1173
3703,323,9,5,262,1067
1953,445,9,1167,1694,1038
3787,773,9,391,657,728
3630,70,9,165,975,1580
3611,800,9,566,1520,71
4053,531,9,165,1581,949
4054,800,9,1380,1040,1489
4058,615,9,603,523,187
4060,71,9,172,1622,790
3926,186,9,16,889,419
4066,704,9,846,311,860
4074,25,9,1301,1584,339
3579,667,9,251,1404,960
4072,372,9,556,1400,1007
3713,357,9,877,1297,998
3950,432,9,336,1416,1868
4087,810,9,1483,1559,1257
4090,163,9,1919,1348,1076
4097,384,9,231,497,1266
4070,267,9,1782,1663,1022
4163,753,9,1933,566,256
4165,635,9,746,1180,391
4132,243,9,859,385,1983
3623,431,9,677,889,891
4151,299,9,942,546,1127
4174,406,9,997,1725,108
115,550,9,1731,849,450
3642,561,27,1359,1458,1163
4187,676,9,859,1671,1606
4197,253,9,1663,660,1539
4244,99,9,172,526,288
4278,179,9,1510,1717,365
4288,244,9,895,1002,1179
2903,809,9,1537,586,1197
4267,323,9,315,1499,1497
138,490,9,1169,169,1265
73,46,9,1957,589,1100
4255,342,9,1510,544,1997
3527,680,9,951,328,72
4188,720,23,1450,1384,744
3599,181,9,426,1657,568
4033,181,9,426,1657,568
4103,581,9,1122,1314,1646
4324,283,9,1623,1008,1458
3659,132,9,80,558,858
33,400,9,691,1878,9
4363,613,9,979,303,759
4364,740,9,303,46,387
4303,573,10,617,1477,114
4374,135,9,349,1343,645
4373,770,9,990,1721,370
4375,179,9,1510,889,1039
177,796,9,1340,826,467
3032,624,9,1854,73,965
3756,283,9,859,223,1932
3757,702,14,384,1160,539
3726,159,9,1416,1924,1380
3750,157,9,817,1057,77
3712,783,9,738,1679,1392
3834,523,9,1092,1138,1938
3867,203,9,807,112,1000
3922,4,9,1624,1756,189
3714,362,9,1439,5,486
3740,365,9,1620,531,1382
3899,326,9,1180,484,843
4003,199,9,807,1372,1912
3656,459,9,116,1022,1265
4182,61,20,1162,1536,1726
3642,561,27,1359,1458,1163
4163,753,9,1933,566,256
4202,39,9,74,1040,374
4147,72,9,223,979,1539
4090,163,9,1919,1348,1076
4255,342,9,1510,544,1997
4228,105,9,969,5,1364
4070,267,9,1782,1663,1022
4219,741,9,903,561,1526
4259,25,9,660,1727,163
38,65,9,1833,154,1738
4265,557,9,476,1624,830
4277,576,9,1526,1471,525
4217,680,9,1596,1910,458
4303,573,10,617,1477,114
4304,681,9,938,1058,358
4319,525,9,866,179,952
4320,673,9,1413,116,1096
3737,650,9,1659,936,396
3776,189,9,470,449,76
3779,420,9,232,1414,1080
3743,591,9,1620,172,1483
3678,769,9,1622,1986,1372
3787,773,9,391,657,728
3748,221,9,969,98,1500
3824,43,9,1120,834,1746
184,538,9,807,169,649
3770,411,9,877,640,244
3868,211,9,1267,691,544
3859,591,9,847,339,1839
3926,186,9,16,889,419
2489,235,9,658,1048,1779
48,634,10,869,1041,1600
3864,149,24,1453,1527,0
109,603,9,370,1404,1964
3882,584,9,1659,544,1180
3883,390,9,1787,819,1599
3860,159,9,547,844,891
3649,769,9,224,522,1986
138,490,9,1169,169,1265
47,135,9,1169,1088,997
3861,345,9,1174,1027,1045
3708,139,9,384,359,164
3535,145,9,1103,1659,698
3862,622,9,1180,599,1234
3510,165,9,914,89,1040
3863,417,23,1388,1271,1563
164,810,9,1139,592,732
220,23,9,1957,239,246
3737,650,9,1659,936,396
3750,157,9,817,1057,77
3610,621,9,1782,857,1658
3735,774,9,1953,1858,979
3640,769,9,1227,1953,1923
3770,411,9,877,640,244
3869,270,9,969,779,9
3750,157,9,817,1057,77
3743,591,9,1620,172,1483
3751,629,13,4,1553,1732
3869,270,9,969,779,9
3751,629,13,4,1553,1732
73,46,9,1957,589,1100
89,355,9,1919,1476,1998
90,401,9,982,1790,1534
91,53,9,385,1076,769
3911,27,10,300,1237,1540
3912,795,9,1636,965,1087
3913,36,9,978,577,1579
3548,128,9,1576,956,472
2143,499,9,1323,827,1712
3737,650,9,1659,936,396
3914,85,9,476,1955,1973
3536,429,9,106,1585,1735
3538,182,9,106,1752,1585
3923,485,9,1437,589,1675
3725,419,9,1782,295,1510
216,158,9,172,513,535
3946,495,24,785,841,1543
3947,76,9,5,916,544
3953,729,9,747,1052,1609
3320,59,9,579,1444,1211
3667,409,9,251,1562,1644
3743,591,9,1620,172,1483
4076,604,9,1648,171,960
3649,769,9,224,522,1986
4149,221,11,1903,1281,1720
4006,769,9,224,522,1986
4103,581,9,1122,1314,1646
4103,581,9,1122,1314,1646
4066,704,9,846,311,860
4273,486,9,1305,893,229
170,51,9,1688,1667,1288
4098,304,9,263,1040,1217
4362,42,9,1050,1644,518
3455,158,9,1245,432,1595
47,135,9,1169,1088,997
3940,361,9,978,257,1423
212,307,9,1680,1994,1776
3219,307,9,131,1191,530
248,224,9,1272,24,811
3976,328,9,1620,172,1827
218,270,9,969,1478,1076
3977,231,9,1866,454,217
212,307,9,1680,1994,1776
2677,650,9,1873,1746,1915
3980,274,9,1751,1431,1725
3600,8,9,564,1104,1043
3753,586,9,1001,1404,1755
3622,436,9,1659,165,1559
3376,741,9,1180,169,1565
2011,305,9,1362,848,1434
4086,503,9,1740,999,966
91,53,9,385,1076,769
4036,688,9,817,633,234
3726,159,9,1416,1924,1380
78,814,9,1241,195,1302
230,606,9,541,1919,753
149,650,9,710,1660,1716
3737,650,9,1659,936,396
244,47,9,1073,1151,285
212,307,9,1680,1994,1776
2713,723,9,1240,1493,1339
3660,77,9,610,80,373
4153,741,9,1602,619,1325
4087,810,9,1483,1559,1257
4171,719,9,531,1539,159
4117,24,9,274,205,1056
2116,0,9,0,0,0
4118,134,10,669,616,1041
69,280,9,1715,553,998
4119,755,9,223,1715,918
3769,357,9,660,610,960
3704,483,9,270,1076,89
4112,372,9,810,1083,63
4120,350,9,1519,1674,1791
3970,407,9,5,1374,1566
4121,511,9,614,687,0
3962,112,9,914,112,662
3869,270,9,969,779,9
3780,528,24,1035,1806,1033
248,224,9,1272,24,811
249,224,9,24,1624,482
250,224,9,24,90,482
4122,650,9,476,1659,998
4071,570,9,1648,673,1644
3996,509,9,1887,106,418
47,135,9,1169,1088,997
247,53,9,1604,497,583
4123,627,9,1424,706,865
4092,355,9,335,1877,749
4124,239,9,1700,1948,1256
3649,769,9,224,522,1986
4006,769,9,224,522,1986
4066,704,9,846,311,860
244,47,9,1073,1151,285
245,47,9,1073,1151,285
246,47,9,1073,1151,285
220,23,9,1957,239,246
4126,125,9,1279,1323,1866
115,550,9,1731,849,450
4137,795,9,1849,965,1277
2509,106,9,1772,635,174
4107,377,9,1483,1141,1343
4145,338,9,790,98,645
4151,299,9,942,546,1127
4152,187,11,1051,1452,899
16,618,9,98,1181,328
3544,93,9,184,821,355
4186,590,9,1382,1374,576
2509,106,9,1772,635,174
2347,279,9,1395,905,48
3525,787,9,1891,1300,1285
4190,689,9,1382,1463,57
4191,26,9,1382,1744,1463
13,590,9,1382,57,1109
4192,108,9,1863,1521,1126
3746,750,9,1803,1024,1304
4240,125,9,551,277,207
4126,125,9,1279,1323,1866
4241,662,9,578,1361,1607
4242,115,9,1297,1959,423
3835,37,9,666,1757,1967
3758,741,9,1169,1866,370
4296,404,9,1577,1925,1906
4228,105,9,969,5,1364
4306,91,9,1863,907,1751
223,270,9,969,1478,1076
3560,122,9,1377,526,263
3880,791,9,1012,624,1574
3547,41,9,30,548,49
3504,367,9,1620,869,1419
3549,112,9,1576,956,472
3556,37,9,1377,526,263
172,763,9,1335,969,728
3548,128,9,1576,956,472
3617,763,9,629,969,451
219,270,9,969,1478,1076
4303,573,10,617,1477,114
4101,288,9,1097,1203,486
4332,564,9,1843,1469,981
4087,810,9,1483,1559,1257
4309,319,19,729,1242,731
4133,685,9,1684,1619,560
4134,229,10,292,777,569
3998,257,9,1297,558,605
172,763,9,1335,969,728
3689,683,9,1866,595,147
212,307,9,1680,1994,1776
47,135,9,1169,1088,997
164,810,9,1139,592,732
202,587,9,20,607,1234
4129,53,9,1267,434,1423
3775,599,9,1343,1457,177
2120,402,9,1495,983,233
3032,624,9,1854,73,965
2713,723,9,1240,1493,1339
47,135,9,1169,1088,997
3980,274,9,1751,1431,1725
4057,503,9,1740,999,1319
4136,745,9,1299,1311,75
167,208,9,139,82,1330
4140,640,9,738,667,1194
4141,557,9,1663,1559,819
3224,339,9,1272,969,601
3748,221,9,969,98,1500
4043,447,9,1031,969,1010
4032,356,9,1690,574,290
4157,106,9,226,1053,1103
4158,758,9,852,2,1158
4173,707,9,747,415,593
4180,802,9,547,1189,1310
4181,169,9,969,966,1252
4076,604,9,1648,171,960
4215,795,9,1667,1814,1851
4216,461,9,112,927,1489
4217,680,9,1596,1910,458
3750,157,9,817,1057,77
89,355,9,1919,1476,1998
89,355,9,1919,1476,1998
4219,741,9,903,561,1526
51,313,9,749,1416,1778
4220,86,9,1296,655,912
4221,139,9,1404,1297,1883
2464,805,9,317,791,717
2464,805,9,317,791,717
4231,656,9,1492,136,1462
4202,39,9,74,1040,374
4147,72,9,223,979,1539
4091,436,9,303,832,503
4100,572,9,1994,1368,260
3376,741,9,1180,169,1565
3559,37,9,1377,526,263
4147,72,9,223,979,1539
130,181,9,426,1657,568
3,246,9,74,334,1910
4040,49,9,264,47,1971
4070,267,9,1782,1663,1022
47,135,9,1169,1088,997
3980,274,9,1751,1431,1725
4057,503,9,1740,999,1319
3983,600,9,1483,860,1777
4132,243,9,859,385,1983
3972,425,9,1922,1511,993
3531,814,9,667,1164,461
4054,800,9,1380,1040,1489
3966,296,9,1416,139,1101
4173,707,9,747,415,593
3032,624,9,1854,73,965
4184,240,9,1696,917,139
2996,82,9,143,663,1490
4177,777,9,173,516,27
4194,441,9,629,1095,988
4192,108,9,1863,1521,1126
2759,231,9,1853,1404,206
3926,186,9,16,889,419
3926,186,9,16,889,419
1886,589,9,1347,1733,661
157,521,9,1696,1108,1123
2526,352,9,1972,111,547
3032,624,9,1854,73,965
3926,186,9,16,889,419
225,99,9,1437,1822,497
3692,683,9,1866,144,753
4160,478,9,997,1997,656
4213,359,9,1019,266,1926
4214,612,9,925,1823,1997
231,593,25,1519,203,1199
4248,311,9,16,1514,1822
3,246,9,74,334,1910
6,33,9,1373,1510,1691
4092,355,9,335,1877,749
4091,436,9,303,832,503
4197,253,9,1663,660,1539
4188,720,23,1450,1384,744
1,549,9,494,1348,1467
3689,683,9,1866,595,147
4233,686,9,914,436,150
4234,94,9,1953,107,436
4164,707,9,172,273,487
4235,357,9,877,952,1022
218,270,9,969,1478,1076
3758,741,9,1169,1866,370
3737,650,9,1659,936,396
3211,786,9,1863,1085,1906
3870,784,9,531,530,186
4283,223,24,1239,430,1333
47,135,9,1169,1088,997
3701,119,9,426,1657,568
4289,627,9,44,1662,1166
3835,37,9,666,1757,1967
3601,32,9,1629,555,333
4130,225,9,1584,1629,358
4131,79,9,1121,1629,1820
4095,778,9,263,139,1616
3671,95,9,5,889,609
4291,51,9,1060,821,1241
3728,181,9,426,1657,568
4033,181,9,426,1657,568
193,114,9,1121,1629,194
47,135,9,1169,1088,997
170,51,9,1688,1667,1288
4169,69,9,1593,746,391
3611,800,9,566,1520,71
3124,548,9,1863,223,1113
4141,557,9,1663,1559,819
4066,704,9,846,311,860
4070,267,9,1782,1663,1022
3847,736,9,321,354,575
3859,591,9,847,339,1839
4103,581,9,1122,1314,1646
4292,185,9,71,391,1087
3980,274,9,1751,1431,1725
218,270,9,969,1478,1076
3304,457,9,815,1801,68
4293,196,9,1192,342,1681
4294,422,9,1381,1179,1087
3098,255,9,1263,710,282
3589,255,9,1180,595,1416
3590,255,9,595,1416,718
3954,255,9,595,718,1416
3098,255,9,1263,710,282
4302,294,9,1263,710,282
2450,741,9,710,1710,471
2683,807,11,253,1760,1482
3870,784,9,531,530,186
39,756,9,719,368,1914
2009,668,9,1023,487,459
4232,6,9,181,1878,1539
3645,594,25,995,1417,1425
3613,216,11,12,199,1405
3920,165,9,223,531,728
70,421,9,884,447,175
2141,490,9,1620,410,1523
33,400,9,691,1878,9
4195,446,9,1113,316,1106
2690,447,9,969,1169,1032
3005,541,9,794,1213,1968
2509,106,9,1772,635,174
4016,467,9,869,645,1416
47,135,9,1169,1088,997
30,165,9,223,1404,699
203,323,9,549,1344,893
3918,606,9,541,753,1919
198,663,9,1060,139,1872
199,691,9,1019,195,817
199,691,9,1019,195,817
198,663,9,1060,139,1872
199,691,9,1019,195,817
199,691,9,1019,195,817
198,663,9,1060,139,1872
199,691,9,1019,195,817
199,691,9,1019,195,817
200,217,11,1743,1454,478
201,184,9,895,953,1150
200,217,11,1743,1454,478
201,184,9,895,953,1150
200,217,11,1743,1454,478
201,184,9,895,953,1150
205,286,9,1260,1832,879
206,62,9,457,1278,1112
207,526,9,1098,1949,643
208,113,9,1042,1225,382
209,196,9,1688,1343,176
183,0,9,457,534,155
3546,52,9,1008,1439,1593
3242,431,9,608,1855,754
3685,44,9,1017,1430,1229
3686,296,9,131,1518,1485
3811,261,9,1620,409,315
3812,530,9,1542,667,1252
3813,598,9,1604,896,1800
3620,740,9,660,223,1297
3814,671,9,1630,818,1265
3252,256,9,1077,318,1004
3815,285,9,1625,1054,410
2086,368,9,1795,1074,206
3817,643,9,710,1500,1935
3554,772,9,391,1022,1302
3818,488,9,127,298,1652
3819,730,9,1222,1911,1350
3984,454,9,251,1037,1857
2978,791,9,378,1937,1172
3985,684,9,710,1001,1165
3752,67,9,1636,322,933
3986,679,9,143,1633,1491
3222,66,9,1347,470,503
3177,617,9,1390,245,912
3987,180,9,1799,1226,1677
3988,695,9,298,5,9
4102,582,9,463,356,453
4109,694,9,1685,1749,201
4110,196,9,1055,1305,15
4111,542,9,660,1439,1246
4112,372,9,810,1083,63
3242,431,9,608,1855,754
4113,583,9,1105,350,323
3737,650,9,1659,936,396
4115,351,9,119,1360,272
4116,448,9,1556,1093,1506
2668,395,9,541,1098,1250
4150,196,9,1427,1602,54
4043,447,9,1031,969,1010
4243,175,9,1107,335,859
4335,801,9,673,1710,98
4336,375,9,1579,1627,280
4162,196,9,110,1019,1183
4337,669,9,1347,1062,432
4286,439,9,165,1196,1569
4338,144,9,291,343,293
4339,53,9,251,1401,388
2251,259,9,1508,1630,1059
4340,75,9,1272,1253,874
4314,677,9,1019,746,1596
4341,215,9,1267,315,531
4315,197,9,1079,1151,95
4342,486,9,1402,630,1728
2836,203,9,476,1318,1205
4343,150,9,712,1812,71
4344,191,9,1931,683,1650
2427,393,9,965,352,1682
4345,358,9,516,567,1064
4346,268,9,267,1605,1844
205,286,9,1260,1832,879
206,62,9,457,1278,1112
207,526,9,1098,1949,643
208,113,9,1042,1225,382
209,196,9,1688,1343,176
183,0,9,457,534,155
3546,52,9,1008,1439,1593
3242,431,9,608,1855,754
3685,44,9,1017,1430,1229
3686,296,9,131,1518,1485
3811,261,9,1620,409,315
3812,530,9,1542,667,1252
3813,598,9,1604,896,1800
3620,740,9,660,223,1297
3814,671,9,1630,818,1265
3252,256,9,1077,318,1004
3815,285,9,1625,1054,410
2086,368,9,1795,1074,206
3817,643,9,710,1500,1935
3554,772,9,391,1022,1302
3818,488,9,127,298,1652
3819,730,9,1222,1911,1350
3984,454,9,251,1037,1857
2978,791,9,378,1937,1172
3985,684,9,710,1001,1165
3752,67,9,1636,322,933
3986,679,9,143,1633,1491
3222,66,9,1347,470,503
3177,617,9,1390,245,912
3987,180,9,1799,1226,1677
3988,695,9,298,5,9
4102,582,9,463,356,453
4109,694,9,1685,1749,201
4110,196,9,1055,1305,15
4111,542,9,660,1439,1246
4112,372,9,810,1083,63
3242,431,9,608,1855,754
4113,583,9,1105,350,323
3737,650,9,1659,936,396
4115,351,9,119,1360,272
4116,448,9,1556,1093,1506
2668,395,9,541,1098,1250
4150,196,9,1427,1602,54
4043,447,9,1031,969,1010
4243,175,9,1107,335,859
4335,801,9,673,1710,98
4336,375,9,1579,1627,280
4162,196,9,110,1019,1183
4337,669,9,1347,1062,432
4286,439,9,165,1196,1569
4338,144,9,291,343,293
4339,53,9,251,1401,388
2251,259,9,1508,1630,1059
4340,75,9,1272,1253,874
4314,677,9,1019,746,1596
4341,215,9,1267,315,531
4315,197,9,1079,1151,95
4342,486,9,1402,630,1728
2836,203,9,476,1318,1205
4343,150,9,712,1812,71
4344,191,9,1931,683,1650
2427,393,9,965,352,1682
4345,358,9,516,567,1064
4346,268,9,267,1605,1844
205,286,9,1260,1832,879
206,62,9,457,1278,1112
207,526,9,1098,1949,643
208,113,9,1042,1225,382
209,196,9,1688,1343,176
183,0,9,457,534,155
3546,52,9,1008,1439,1593
3242,431,9,608,1855,754
3685,44,9,1017,1430,1229
3686,296,9,131,1518,1485
3811,261,9,1620,409,315
3812,530,9,1542,667,1252
3813,598,9,1604,896,1800
3620,740,9,660,223,1297
3814,671,9,1630,818,1265
3252,256,9,1077,318,1004
3815,285,9,1625,1054,410
2086,368,9,1795,1074,206
3817,643,9,710,1500,1935
3554,772,9,391,1022,1302
3818,488,9,127,298,1652
3819,730,9,1222,1911,1350
3984,454,9,251,1037,1857
2978,791,9,378,1937,1172
3985,684,9,710,1001,1165
3752,67,9,1636,322,933
3986,679,9,143,1633,1491
3222,66,9,1347,470,503
3177,617,9,1390,245,912
3987,180,9,1799,1226,1677
3988,695,9,298,5,9
4102,582,9,463,356,453
4109,694,9,1685,1749,201
4110,196,9,1055,1305,15
4111,542,9,660,1439,1246
4112,372,9,810,1083,63
3242,431,9,608,1855,754
4113,583,9,1105,350,323
3737,650,9,1659,936,396
4115,351,9,119,1360,272
4116,448,9,1556,1093,1506
2668,395,9,541,1098,1250
4150,196,9,1427,1602,54
4043,447,9,1031,969,1010
4243,175,9,1107,335,859
4335,801,9,673,1710,98
4336,375,9,1579,1627,280
4162,196,9,110,1019,1183
4337,669,9,1347,1062,432
4286,439,9,165,1196,1569
4338,144,9,291,343,293
4339,53,9,251,1401,388
2251,259,9,1508,1630,1059
4340,75,9,1272,1253,874
4314,677,9,1019,746,1596
4341,215,9,1267,315,531
4315,197,9,1079,1151,95
4342,486,9,1402,630,1728
2836,203,9,476,1318,1205
4343,150,9,712,1812,71
4344,191,9,1931,683,1650
2427,393,9,965,352,1682
4345,358,9,516,567,1064
4346,268,9,267,1605,1844
205,286,9,1260,1832,879
206,62,9,457,1278,1112
207,526,9,1098,1949,643
208,113,9,1042,1225,382
209,196,9,1688,1343,176
183,0,9,457,534,155
3546,52,9,1008,1439,1593
3242,431,9,608,1855,754
3685,44,9,1017,1430,1229
3686,296,9,131,1518,1485
3811,261,9,1620,409,315
3812,530,9,1542,667,1252
3813,598,9,1604,896,1800
3620,740,9,660,223,1297
3814,671,9,1630,818,1265
3252,256,9,1077,318,1004
3815,285,9,1625,1054,410
2086,368,9,1795,1074,206
3817,643,9,710,1500,1935
3554,772,9,391,1022,1302
3818,488,9,127,298,1652
3819,730,9,1222,1911,1350
3984,454,9,251,1037,1857
2978,791,9,378,1937,1172
3985,684,9,710,1001,1165
3752,67,9,1636,322,933
3986,679,9,143,1633,1491
3222,66,9,1347,470,503
3177,617,9,1390,245,912
3987,180,9,1799,1226,1677
3988,695,9,298,5,9
4102,582,9,463,356,453
4109,694,9,1685,1749,201
4110,196,9,1055,1305,15
4111,542,9,660,1439,1246
4112,372,9,810,1083,63
3242,431,9,608,1855,754
4113,583,9,1105,350,323
3737,650,9,1659,936,396
4115,351,9,119,1360,272
4116,448,9,1556,1093,1506
2668,395,9,541,1098,1250
4150,196,9,1427,1602,54
4043,447,9,1031,969,1010
4243,175,9,1107,335,859
4335,801,9,673,1710,98
4336,375,9,1579,1627,280
4162,196,9,110,1019,1183
4337,669,9,1347,1062,432
4286,439,9,165,1196,1569
4338,144,9,291,343,293
4339,53,9,251,1401,388
2251,259,9,1508,1630,1059
4340,75,9,1272,1253,874
4314,677,9,1019,746,1596
4341,215,9,1267,315,531
4315,197,9,1079,1151,95
4342,486,9,1402,630,1728
2836,203,9,476,1318,1205
4343,150,9,712,1812,71
4344,191,9,1931,683,1650
2427,393,9,965,352,1682
4345,358,9,516,567,1064
4346,268,9,267,1605,1844
205,286,9,1260,1832,879
206,62,9,457,1278,1112
207,526,9,1098,1949,643
208,113,9,1042,1225,382
209,196,9,1688,1343,176
183,0,9,457,534,155
3546,52,9,1008,1439,1593
3242,431,9,608,1855,754
3685,44,9,1017,1430,1229
3686,296,9,131,1518,1485
3811,261,9,1620,409,315
3812,530,9,1542,667,1252
3813,598,9,1604,896,1800
3620,740,9,660,223,1297
3814,671,9,1630,818,1265
3252,256,9,1077,318,1004
3815,285,9,1625,1054,410
2086,368,9,1795,1074,206
3817,643,9,710,1500,1935
3554,772,9,391,1022,1302
3818,488,9,127,298,1652
3819,730,9,1222,1911,1350
3984,454,9,251,1037,1857
2978,791,9,378,1937,1172
3985,684,9,710,1001,1165
