itemID,director,movieCountry,movieLanguage,movieYear,genre1,genre2,genre3,actor1,actor2,actor3,rating
4287,363,37,9,1982,14,17,19,1126,1951,1805,4
4278,179,37,9,2008,7,18,0,1510,1717,365,4
3998,257,37,9,2011,18,19,21,1297,558,605,3
4347,586,37,9,2004,10,17,18,1001,1646,484,4
4365,464,37,9,2010,9,7,0,1210,0,0,4
3951,492,37,9,2010,10,18,0,1076,1680,589,3
4366,163,36,9,2007,8,10,17,1919,1413,1924,4
4368,48,37,17,2007,10,18,21,1885,1945,931,5
2909,228,13,9,1996,10,18,0,109,1428,1435,4
4369,35,36,9,2011,10,18,0,1071,820,1470,4
4372,28,22,25,1992,10,18,0,1249,1228,1586,3
1890,205,37,9,1987,18,10,15,894,1496,910,5
3842,666,37,9,2003,1,7,8,127,1674,969,3
4376,275,37,9,2004,10,0,0,225,997,543,3
99,396,37,9,2010,1,3,19,1622,699,497,4
100,559,36,9,1973,10,14,17,1025,503,737,5
101,27,37,9,2010,7,14,21,543,17,909,3
102,815,39,26,1986,10,0,0,1394,1387,1522,4
105,665,37,9,1980,10,0,0,503,1290,1856,3
108,741,37,9,2008,1,3,21,710,1740,290,2
109,603,37,9,2009,7,8,0,370,1404,1964,4
112,741,37,9,1984,1,3,0,710,1054,985,3
159,138,37,9,2008,7,10,0,1679,105,1084,4
38,65,36,9,2010,9,7,0,1833,154,1738,5
3545,201,37,9,2010,1,3,7,1344,1284,550,4
47,135,37,9,2010,1,17,19,1169,1088,997,4
67,497,36,9,2010,1,8,21,6,366,1437,3
3610,621,37,9,2010,4,7,11,1782,857,1658,5
166,126,37,9,2010,4,3,7,862,667,366,4
115,550,37,9,2009,1,10,19,1731,849,450,5
3579,667,37,9,2010,1,7,8,251,1404,960,5
2141,490,37,9,1976,10,21,8,1620,410,1523,5
3687,397,37,9,2010,1,3,12,1437,862,56,3
3649,769,37,9,2009,7,8,0,224,522,1986,4
3695,439,37,9,2010,1,7,8,251,1889,1006,3
3696,0,37,9,2010,9,5,20,0,0,0,5
3697,163,37,9,2005,1,8,10,1919,1252,521,4
3723,810,37,9,2010,7,18,0,127,998,121,3
3724,799,37,9,2001,7,10,0,651,105,699,5
3725,419,37,9,2005,7,18,0,1782,295,1510,4
3731,556,37,9,2008,7,10,18,857,1120,1380,4
124,274,37,9,2007,7,0,0,979,1344,366,2
3735,774,37,9,2010,4,1,7,1953,1858,979,4
3726,159,37,9,2010,10,21,0,1416,1924,1380,2
3806,165,37,9,1997,10,17,21,1347,1715,466,4
3823,681,37,9,1988,8,10,17,710,185,959,4
3510,165,37,9,2010,6,10,13,914,89,1040,3
3854,89,37,9,2009,7,10,0,1636,443,53,5
3879,382,37,9,1993,7,8,10,1620,1904,189,4
102,815,39,26,1986,10,0,0,1394,1387,1522,4
2490,395,37,9,1991,10,7,0,1065,1289,1292,5
115,550,37,9,2009,1,10,19,1731,849,450,4
124,274,37,9,2007,7,0,0,979,1344,366,3
130,181,36,9,2009,1,3,12,426,1657,568,4
135,624,37,9,2009,10,21,22,223,358,1348,4
150,106,37,9,2000,1,19,21,1495,747,704,5
151,106,37,9,2003,1,19,21,1495,747,753,5
152,99,37,9,2006,1,19,21,747,704,753,5
156,521,37,9,2008,7,10,18,1696,1108,1123,4
157,521,37,9,2010,7,10,18,1696,1108,1123,3
190,728,37,9,1998,1,3,12,1947,1774,1119,4
191,279,37,9,2002,1,3,12,1947,1119,1640,5
192,176,37,9,2004,1,3,12,1947,917,1667,4
193,114,37,9,2008,10,12,18,1121,1629,194,4
194,129,37,9,2009,10,12,18,1121,1629,1820,4
79,178,37,9,2010,10,12,18,1121,1629,1820,4
195,763,37,9,1990,10,12,18,969,1972,486,5
217,763,36,9,2007,10,16,21,969,728,27,5
218,270,37,9,2003,1,3,12,969,1478,1076,4
219,270,37,9,2006,1,3,12,969,1478,1076,5
223,270,37,9,2007,1,3,12,969,1478,1076,5
172,763,37,9,2010,3,11,12,1335,969,728,5
3507,763,37,9,1999,12,17,21,969,357,1396,5
2021,140,37,9,1950,11,4,16,765,537,1913,4
3547,41,37,9,2003,4,3,7,30,548,49,5
3548,128,37,9,2002,4,3,7,1576,956,472,5
3549,112,37,9,2006,4,1,3,1576,956,472,5
196,112,37,9,2009,4,1,3,1576,1548,472,5
62,19,37,9,2010,1,3,10,476,645,1380,5
3552,209,37,9,2005,4,3,7,172,344,455,4
3555,209,37,9,2008,4,1,3,172,344,455,4
3556,37,37,9,2001,4,3,7,1377,526,263,5
3559,37,37,9,2004,4,3,7,1377,526,263,4
3560,122,37,9,2007,4,3,7,1377,526,263,5
3563,139,37,9,1997,8,10,17,1103,951,796,4
3569,158,37,9,1989,7,21,0,1347,1062,432,3
3579,667,37,9,2010,1,7,8,251,1404,960,4
3580,377,37,9,1998,4,3,7,445,1103,1016,4
3580,377,37,9,1998,4,3,7,445,1103,1016,4
3187,245,37,9,1991,4,11,12,1617,913,1594,4
3593,140,37,9,1955,4,11,15,1516,156,1140,4
3594,377,37,9,2006,4,3,7,1483,1508,217,3
3601,32,37,9,2010,10,18,0,1629,555,333,4
166,126,37,9,2010,4,3,7,862,667,366,5
3602,126,37,9,2002,4,3,11,446,345,1845,3
3603,595,37,9,2001,4,3,7,952,196,1781,3
3543,471,37,9,2010,1,3,11,1456,1436,799,5
3604,91,37,9,2004,4,1,3,404,741,1698,3
3605,682,37,9,1989,4,11,12,1591,360,361,4
3606,497,36,9,2007,3,11,12,310,376,1373,5
3501,377,37,9,1995,4,3,7,1866,1849,498,3
38,65,36,9,2010,9,7,0,1833,154,1738,2
3612,377,37,9,1999,4,3,7,1866,1849,932,4
3617,763,37,9,2005,3,7,11,629,969,451,5
3621,583,37,9,2010,1,10,21,1297,691,231,3
3622,436,37,9,2009,8,10,17,1659,165,1559,4
3623,431,37,9,2009,7,10,18,677,889,891,4
49,546,37,9,2010,7,18,0,513,1037,311,4
3598,537,37,9,2010,4,3,7,1377,526,263,5
3599,181,36,9,2010,1,3,12,426,1657,568,5
3627,123,36,9,2010,7,10,0,1614,132,1445,4
253,267,37,9,2010,7,10,18,925,595,1173,3
3631,242,37,9,2008,6,10,20,1615,309,475,3
3635,595,37,9,2009,4,3,7,528,368,992,5
138,490,37,9,2010,10,17,21,1169,169,1265,5
3636,245,37,9,2001,4,3,11,1351,405,819,3
3647,553,37,9,2009,7,18,0,1427,950,1775,3
2015,809,37,9,1963,4,11,12,1718,1049,1610,4
3649,769,37,9,2009,7,8,0,224,522,1986,5
3650,140,37,9,1959,4,11,12,1283,192,537,4
3651,11,7,9,2008,3,19,21,671,774,1007,1
3653,781,37,9,1998,4,3,10,1391,526,151,4
39,756,36,9,2009,3,12,17,719,368,1914,5
2523,533,37,9,1995,4,10,11,770,1013,1323,3
3658,636,37,9,1985,3,7,11,1707,998,878,5
3610,621,37,9,2010,4,7,11,1782,857,1658,5
2716,0,7,0,1997,0,0,0,1817,0,0,4
3530,118,37,9,1999,4,3,10,1881,1392,681,3
66,666,37,9,2010,1,3,8,437,1795,1374,5
2271,245,37,9,1996,4,10,11,1870,470,1882,3
3671,95,37,9,2009,10,18,0,5,889,609,4
3672,91,37,9,2007,4,7,10,1499,1207,752,4
197,378,37,9,2009,6,10,20,1688,1551,1852,5
47,135,37,9,2010,1,17,19,1169,1088,997,5
3673,140,37,9,1953,4,3,11,210,1063,707,3
3674,311,37,9,1997,7,10,18,794,726,691,5
3689,683,37,9,2009,17,21,0,1866,595,147,3
3690,697,37,9,2010,1,12,21,1500,1214,1900,2
58,355,36,9,2010,10,14,21,175,121,558,2
3691,465,37,9,2010,1,3,12,1680,649,1233,3
3692,683,37,9,2006,17,21,0,1866,144,753,4
178,453,37,9,2010,4,3,7,1866,1849,932,4
3693,412,37,9,2010,7,10,18,889,846,1497,4
198,663,37,9,2010,1,7,18,1060,139,1872,3
142,248,37,9,2009,1,12,19,747,1181,435,4
67,497,36,9,2010,1,8,21,6,366,1437,3
212,307,37,9,2009,1,3,12,1680,1994,1776,4
3699,119,37,9,2001,3,11,12,426,1657,568,5
3700,502,37,9,2010,3,11,12,666,1757,1956,5
3701,119,37,9,2002,3,11,12,426,1657,568,5
3521,696,36,9,2009,1,21,0,1619,1081,1931,5
3721,29,36,9,2004,3,11,12,426,1657,568,5
54,560,11,9,2009,1,3,0,1233,835,644,2
3722,538,36,9,2005,3,11,12,426,1657,568,5
3728,181,36,9,2007,3,11,12,426,1657,568,5
74,650,36,9,2005,1,3,13,1478,587,902,3
3737,650,37,9,2000,1,3,10,1659,936,396,3
3738,513,14,9,2009,6,10,18,727,368,823,3
3741,344,37,9,2008,1,8,10,1097,1026,230,4
3742,428,37,9,2009,7,12,14,1319,74,13,1
3749,764,37,9,2003,7,10,11,703,1624,1343,3
3753,586,37,9,2006,8,21,0,1001,1404,1755,5
20,681,13,9,2010,10,17,21,595,1542,1474,3
3695,439,37,9,2010,1,7,8,251,1889,1006,4
3755,717,37,9,2009,7,10,0,1503,561,456,4
3759,440,37,9,2009,10,0,0,1620,513,1052,3
3763,645,37,9,2007,3,7,10,1604,1828,914,4
3769,357,37,9,2008,7,8,10,660,610,960,5
3770,411,37,9,2010,1,3,19,877,640,244,3
122,705,37,9,2009,4,3,12,541,948,891,5
3731,556,37,9,2008,7,10,18,857,1120,1380,4
33,400,37,9,2006,3,7,10,691,1878,9,5
3756,283,36,9,2000,8,21,0,859,223,1932,5
3667,409,37,9,2009,1,19,21,251,1562,1644,3
3781,657,37,9,2007,3,7,10,794,1404,1711,5
228,542,37,9,2009,8,21,0,127,1404,1562,3
3784,534,37,9,1999,8,10,0,385,45,675,4
3785,263,37,9,2005,1,3,12,1261,382,248,4
3797,624,37,9,2003,1,8,21,1904,1216,1936,4
162,763,36,9,2005,4,12,18,969,728,561,5
3313,287,37,9,1993,4,11,12,433,346,297,5
3116,439,37,9,1997,7,18,10,584,165,1703,5
3830,439,37,9,1999,3,7,12,165,659,1297,5
3831,283,36,9,1998,8,21,0,850,859,1932,5
1889,624,37,9,1992,8,10,21,716,1854,1355,5
3832,624,37,9,2004,1,8,21,1904,448,1216,3
3304,457,36,9,1997,7,10,21,815,1801,68,4
3833,37,37,9,2005,3,11,12,666,1757,1967,3
3835,37,37,9,2008,3,11,12,666,1757,1967,3
3836,454,37,9,2006,1,12,21,1052,1705,1880,4
3837,579,37,9,2009,1,3,12,1052,190,1367,4
3841,666,22,25,1992,1,8,10,276,397,805,4
1974,666,37,9,1995,1,8,21,127,1674,935,4
3842,666,37,9,2003,1,7,8,127,1674,969,4
2461,666,37,9,1996,7,14,1,716,660,1549,4
3783,283,36,9,2008,1,8,21,1860,1266,1874,5
3843,233,37,9,2005,1,8,10,251,1376,385,5
3845,439,37,9,1994,7,0,0,236,875,1255,2
3846,439,37,9,2006,7,0,0,236,875,1645,3
3687,397,37,9,2010,1,3,12,1437,862,56,3
3735,774,37,9,2010,4,1,7,1953,1858,979,4
3856,143,37,9,2009,4,1,3,1584,1725,748,5
3857,814,37,9,2010,4,3,12,927,657,557,3
3630,70,37,9,2010,8,10,21,165,975,1580,4
3726,159,37,9,2010,10,21,0,1416,1924,1380,4
3510,165,37,9,2010,6,10,13,914,89,1040,4
3870,784,37,9,1998,8,10,0,531,530,186,5
3871,273,37,9,2010,7,10,0,1060,999,1003,3
136,200,21,9,2010,1,3,10,973,1086,287,3
3677,312,37,9,2010,1,3,7,1863,263,1532,3
2509,106,37,9,1995,8,17,21,1772,635,174,5
3874,610,37,9,2010,3,10,0,927,390,521,4
3880,791,37,9,1939,3,7,11,1012,624,1574,5
3750,157,37,9,2010,3,6,10,817,1057,77,2
3885,139,37,9,2010,10,12,0,1297,299,1835,4
3713,357,37,9,2010,3,10,23,877,1297,998,3
3892,518,37,9,2009,6,8,10,969,349,1257,4
3714,362,37,9,2010,10,0,0,1439,5,486,4
3894,174,37,9,2010,6,10,20,1267,349,1328,4
3748,221,37,9,2010,1,10,21,969,98,1500,4
3899,326,36,9,2011,1,10,17,1180,484,843,3
1938,439,37,9,1995,7,0,0,1729,904,851,5
3919,515,13,9,2009,1,3,12,1310,825,1558,4
3920,165,37,9,1999,10,17,21,223,531,728,5
3743,591,37,9,2010,7,0,0,1620,172,1483,2
14,234,36,9,2007,7,0,0,1303,1524,1656,3
3952,114,37,9,2011,12,14,17,74,645,1222,3
3589,255,37,9,1999,1,3,19,1180,595,1416,4
3590,255,37,9,2002,1,3,19,595,1416,718,5
3954,255,37,9,2005,1,3,19,595,718,1416,5
3958,814,37,9,2011,1,3,12,559,8,887,4
3869,270,37,9,2011,4,1,3,969,779,9,3
3865,194,37,9,2011,1,3,12,1437,1640,1773,3
3964,547,37,9,2011,17,19,21,224,8,1620,4
3992,497,37,9,2011,1,3,10,823,1348,1646,5
3950,432,37,9,2011,1,3,10,336,1416,1868,3
3999,146,37,9,2011,1,19,21,46,1857,1824,3
4002,724,37,9,2006,1,3,12,532,902,1744,4
3962,112,37,9,2011,4,3,7,914,112,662,2
4004,488,37,9,2011,1,8,19,1667,202,1532,4
3787,773,36,9,2010,10,13,0,391,657,728,4
4006,769,37,9,2011,7,0,0,224,522,1986,3
3918,606,37,9,2001,1,3,12,541,753,1919,4
4011,529,37,9,2011,10,14,21,121,392,59,2
226,606,37,9,2002,1,3,12,541,1919,756,3
4012,808,14,9,1984,3,10,11,1455,157,1811,4
230,606,37,9,2003,1,3,12,541,1919,753,3
4014,437,37,9,2011,7,14,17,226,1676,103,3
4033,181,36,9,2011,3,10,12,426,1657,568,5
4034,31,37,9,1995,7,10,15,122,1313,465,5
3029,54,36,9,1994,10,0,0,1193,1874,1619,4
4035,713,37,9,2011,1,8,21,859,168,503,3
4091,436,37,9,2011,3,10,0,303,832,503,3
4092,355,37,9,2011,1,3,19,335,1877,749,4
4093,552,37,9,2009,1,7,8,859,82,383,2
3979,153,37,9,2011,10,12,18,46,1909,1291,3
4094,92,37,9,2011,8,10,21,1305,1258,1664,3
3966,296,37,9,2011,7,18,0,1416,139,1101,3
3312,725,3,9,1993,1,3,7,313,1106,341,3
4103,581,37,9,2011,7,18,0,1122,1314,1646,2
4032,356,37,9,2011,1,8,17,1690,574,290,3
4057,503,37,9,2007,1,19,21,1740,999,1319,3
4104,503,37,9,2009,1,3,19,1740,966,999,3
4086,503,37,9,2011,1,3,19,1740,999,966,3
4107,377,37,9,2011,4,3,7,1483,1141,1343,2
4054,800,37,9,2011,7,18,0,1380,1040,1489,3
99,396,37,9,2010,1,3,19,1622,699,497,3
4108,283,36,9,2009,1,3,8,1623,1008,1559,4
4160,478,37,9,2009,7,10,18,997,1997,656,4
4130,225,37,9,2011,10,18,0,1584,1629,358,4
4131,79,37,9,2011,3,10,12,1121,1629,1820,4
4132,243,36,9,2011,1,8,21,859,385,1983,3
4175,388,37,9,2011,1,10,17,1820,1185,56,2
3926,186,37,9,2011,7,18,0,16,889,419,3
4178,752,37,9,2011,1,10,12,732,1774,1223,3
4151,299,37,9,2011,17,19,21,942,546,1127,2
4147,72,37,9,2011,6,10,20,223,979,1539,3
4189,690,37,9,2011,1,12,19,434,1932,399,2
3882,584,37,9,2010,8,10,18,1659,544,1180,3
4201,475,37,9,2012,1,12,14,1052,1689,1831,4
175,649,37,9,2009,7,12,18,1611,893,979,3
4098,304,37,9,2011,7,0,0,263,1040,1217,3
3980,274,36,9,2011,3,7,19,1751,1431,1725,2
4225,122,37,9,2011,4,3,7,127,1674,1986,2
4226,675,37,9,2002,7,10,18,831,1730,757,3
4227,236,37,9,2008,7,0,0,1791,65,979,2
4197,253,37,9,2011,10,0,0,1663,660,1539,2
4228,105,37,9,2011,7,10,18,969,5,1364,4
3998,257,37,9,2011,18,19,21,1297,558,605,3
4245,707,37,9,2010,7,8,18,1782,1858,928,2
4246,392,37,9,2008,4,1,3,790,516,98,4
4145,338,37,9,2011,4,1,3,790,98,645,4
4202,39,37,9,2011,1,19,21,74,1040,374,3
4247,612,37,9,2006,7,10,18,889,1923,971,3
3515,765,37,9,2005,1,3,12,769,916,1345,3
3516,765,37,9,2007,1,3,12,769,916,1345,3
4253,404,37,9,2004,1,8,10,1840,965,1955,2
4254,381,37,9,2005,10,17,19,20,1076,1119,4
4258,532,37,9,2011,10,19,0,1966,241,1307,3
4185,165,37,9,2011,8,10,17,424,1643,368,3
4253,404,37,9,2004,1,8,10,1840,965,1955,2
4269,315,36,9,2012,10,14,21,426,372,840,3
4270,465,37,9,2008,1,19,21,531,1196,1854,4
4272,490,37,9,2011,3,10,11,134,169,329,4
4066,704,37,9,2011,7,8,0,846,311,860,2
4184,240,37,9,2011,7,18,0,1696,917,139,2
4305,120,37,9,2011,1,14,19,553,1472,1557,3
4300,741,37,9,2011,4,1,3,832,94,424,3
4081,560,37,9,2011,1,8,10,1663,270,30,4
4219,741,37,9,2011,10,13,22,903,561,1526,2
4321,414,36,9,2012,10,19,21,422,1338,1353,2
4322,60,37,9,2012,8,21,0,1680,544,123,3
4323,498,37,9,2012,7,1,18,1584,342,1867,3
4244,99,37,9,2011,1,7,8,172,526,288,3
4356,763,37,9,2012,7,12,0,969,1373,728,5
4354,650,37,9,2012,3,19,21,1458,1348,698,3
4356,763,37,9,2012,7,12,0,969,1373,728,3
4288,244,37,9,2012,1,10,19,895,1002,1179,3
4358,93,37,9,2012,1,3,7,518,1343,1002,2
4359,407,37,9,2012,1,3,12,1680,1644,190,3
4367,422,37,9,2012,1,7,8,1060,853,427,3
4347,586,37,9,2004,10,17,18,1001,1646,484,3
3592,639,37,9,2001,10,17,19,807,887,1287,4
4378,135,37,9,2005,1,3,10,349,1343,645,4
4045,135,37,9,2008,1,8,10,349,1343,719,3
4374,135,37,9,2012,1,8,10,349,1343,645,4
107,568,37,9,2005,7,12,18,1439,1953,1742,3
134,567,37,9,2010,10,7,0,172,694,1596,2
167,208,37,9,2004,10,17,19,139,82,1330,4
189,590,37,9,2004,1,19,21,1685,1137,1567,4
68,9,37,9,2010,1,7,8,1953,1267,589,5
247,53,37,9,2009,1,8,10,1604,497,583,3
127,325,31,25,2009,14,21,0,1244,987,1480,2
38,65,36,9,2010,9,7,0,1833,154,1738,5
109,603,37,9,2009,7,8,0,370,1404,1964,4
67,497,36,9,2010,1,8,21,6,366,1437,3
54,560,11,9,2009,1,3,0,1233,835,644,2
136,200,21,9,2010,1,3,10,973,1086,287,1
138,490,37,9,2010,10,17,21,1169,169,1265,3
179,48,37,9,2003,1,19,0,574,891,1675,2
153,535,37,9,2006,3,7,12,1227,1314,462,3
47,135,37,9,2010,1,17,19,1169,1088,997,4
3998,257,37,9,2011,18,19,21,1297,558,605,4
4000,38,15,4,2002,8,17,21,1884,92,125,4
4010,715,24,9,2010,1,12,23,504,1053,657,3
4223,743,37,9,1998,1,8,21,1877,1947,1621,3
4224,674,29,9,2011,1,19,21,1224,1931,437,2
3204,538,37,9,1997,8,10,21,24,969,1355,4
3592,639,37,9,2001,10,17,19,807,887,1287,5
4327,596,37,9,2012,1,3,19,1819,51,1612,1
4081,560,37,9,2011,1,8,10,1663,270,30,4
4330,67,37,9,2012,1,7,19,1957,1877,998,2
4334,471,37,9,2000,10,17,19,251,1684,1637,3
4354,650,37,9,2012,3,19,21,1458,1348,698,2
142,248,37,9,2009,1,12,19,747,1181,435,4
136,200,21,9,2010,1,3,10,973,1086,287,3
86,467,13,10,2010,1,3,12,1212,672,1540,4
166,126,37,9,2010,4,3,7,862,667,366,5
3777,322,37,9,2010,7,0,0,888,1299,367,4
3716,672,31,9,2010,10,17,21,1667,996,1628,4
3726,159,37,9,2010,10,21,0,1416,1924,1380,5
3545,201,37,9,2010,1,3,7,1344,1284,550,4
3950,432,37,9,2011,1,3,10,336,1416,1868,5
3972,425,37,9,2011,1,8,10,1922,1511,993,4
3979,153,37,9,2011,10,12,18,46,1909,1291,3
13,590,37,9,2010,1,14,19,1382,57,1109,2
4008,447,37,9,2010,10,18,22,303,74,733,3
3691,465,37,9,2010,1,3,12,1680,649,1233,4
3770,411,37,9,2010,1,3,19,877,640,244,2
4036,688,37,9,2011,1,10,19,817,633,234,4
4032,356,37,9,2011,1,8,17,1690,574,290,3
56,313,37,9,2009,1,8,10,1564,1414,170,3
3958,814,37,9,2011,1,3,12,559,8,887,1
4040,49,37,9,2011,7,10,18,264,47,1971,3
3735,774,37,9,2010,4,1,7,1953,1858,979,5
3610,621,37,9,2010,4,7,11,1782,857,1658,5
4070,267,37,9,2011,7,10,18,1782,1663,1022,5
4071,570,36,9,2011,3,7,21,1648,673,1644,3
61,792,7,9,2009,10,19,21,20,1697,469,3
47,135,37,9,2010,1,17,19,1169,1088,997,5
161,262,13,10,1902,3,12,19,665,1917,204,5
3,246,37,9,2010,7,10,18,74,334,1910,4
163,625,39,23,2001,7,0,0,221,1722,1449,2
65,556,37,9,2010,7,0,0,979,1658,542,4
213,73,13,10,2010,7,10,0,668,1978,776,3
124,274,37,9,2007,7,0,0,979,1344,366,4
16,618,37,9,2010,1,17,21,98,1181,328,3
3585,596,37,9,2008,1,8,12,1957,315,846,3
3609,164,37,9,2005,7,18,0,1483,1923,1559,4
66,666,37,9,2010,1,3,8,437,1795,1374,3
3683,396,37,9,2003,7,11,12,1953,208,520,4
3678,769,37,9,2010,7,0,0,1622,1986,1372,4
3698,100,37,9,1983,8,10,21,24,1792,1373,4
3545,201,37,9,2010,1,3,7,1344,1284,550,4
3695,439,37,9,2010,1,7,8,251,1889,1006,2
3739,9,37,9,2004,7,18,0,1953,355,1510,4
3758,741,37,9,2002,6,8,10,1169,1866,370,5
3765,354,37,9,2007,1,8,10,165,846,906,3
32,225,37,9,2007,10,19,21,1957,59,314,4
3610,621,37,9,2010,4,7,11,1782,857,1658,5
159,138,37,9,2008,7,10,0,1679,105,1084,4
3805,524,37,9,2011,1,7,8,1725,864,358,3
3731,556,37,9,2008,7,10,18,857,1120,1380,5
2509,106,37,9,1995,8,17,21,1772,635,174,5
3510,165,37,9,2010,6,10,13,914,89,1040,3
201,184,37,9,2010,10,17,21,895,953,1150,4
1953,445,37,9,1995,10,8,0,1167,1694,1038,4
3926,186,37,9,2011,7,18,0,16,889,419,3
3724,799,37,9,2001,7,10,0,651,105,699,2
212,307,37,9,2009,1,3,12,1680,1994,1776,5
3943,369,37,9,2009,7,18,0,1510,857,1570,5
3957,460,27,23,2001,10,7,8,1846,1448,101,4
3630,70,37,9,2010,8,10,21,165,975,1580,4
3989,254,37,9,1991,7,10,0,431,122,1134,4
3998,257,37,9,2011,18,19,21,1297,558,605,4
3617,763,37,9,2005,3,7,11,629,969,451,3
131,297,9,5,2006,9,0,0,0,0,0,4
4049,527,37,9,2011,7,0,0,522,948,113,5
4036,688,37,9,2011,1,10,19,817,633,234,4
4053,531,37,9,2006,7,10,0,165,1581,949,4
4060,71,37,9,2008,1,3,7,172,1622,790,4
4066,704,37,9,2011,7,8,0,846,311,860,4
35,714,32,26,1980,7,0,0,1513,511,161,4
3579,667,37,9,2010,1,7,8,251,1404,960,4
3713,357,37,9,2010,3,10,23,877,1297,998,4
4077,664,37,9,1986,1,8,21,255,235,485,4
3950,432,37,9,2011,1,3,10,336,1416,1868,3
4087,810,37,9,2011,7,12,18,1483,1559,1257,5
4097,384,18,9,2011,7,8,21,231,497,1266,4
4006,769,37,9,2011,7,0,0,224,522,1986,3
4164,707,37,9,2006,1,3,7,172,273,487,4
3642,561,33,27,2009,8,10,17,1359,1458,1163,4
4132,243,36,9,2011,1,8,21,859,385,1983,3
4174,406,37,9,2011,7,10,0,997,1725,108,5
115,550,37,9,2009,1,10,19,1731,849,450,4
4185,165,37,9,2011,8,10,17,424,1643,368,5
4187,676,36,9,2008,8,10,21,859,1671,1606,4
4222,139,37,9,2004,10,20,0,384,738,1404,5
3983,600,37,9,2011,7,18,0,1483,860,1777,4
3943,369,37,9,2009,7,18,0,1510,857,1570,5
4239,100,37,9,1987,8,10,21,1098,308,90,4
4244,99,37,9,2011,1,7,8,172,526,288,4
4250,139,37,9,2011,6,8,10,1169,130,1413,3
4259,25,37,9,2011,7,10,0,660,1727,163,4
4278,179,37,9,2008,7,18,0,1510,1717,365,5
4147,72,37,9,2011,6,10,20,223,979,1539,4
4288,244,37,9,2012,1,10,19,895,1002,1179,4
2903,809,37,9,1970,4,7,11,1537,586,1197,5
138,490,37,9,2010,10,17,21,1169,169,1265,4
73,46,37,9,2005,7,18,0,1957,589,1100,3
4255,342,37,9,2011,7,10,0,1510,544,1997,4
3527,680,37,9,2009,1,3,10,951,328,72,2
4188,720,27,23,2011,7,10,0,1450,1384,744,5
2770,678,13,9,1968,3,19,12,837,962,104,2
155,278,37,9,2007,3,7,10,817,1745,448,4
4297,107,37,9,2009,7,10,12,1984,1173,1842,4
4328,380,37,9,2008,1,21,0,10,968,242,2
3659,132,37,9,2008,7,10,0,80,558,858,4
4355,735,37,9,2001,7,18,0,313,99,473,3
4303,573,13,10,2011,7,10,0,617,1477,114,5
4373,770,37,9,2011,10,0,0,990,1721,370,2
177,796,37,9,1979,1,3,21,1340,826,467,5
142,248,37,9,2009,1,12,19,747,1181,435,4
136,200,21,9,2010,1,3,10,973,1086,287,3
86,467,13,10,2010,1,3,12,1212,672,1540,4
166,126,37,9,2010,4,3,7,862,667,366,5
3777,322,37,9,2010,7,0,0,888,1299,367,4
3716,672,31,9,2010,10,17,21,1667,996,1628,4
3726,159,37,9,2010,10,21,0,1416,1924,1380,5
3545,201,37,9,2010,1,3,7,1344,1284,550,4
3950,432,37,9,2011,1,3,10,336,1416,1868,5
3972,425,37,9,2011,1,8,10,1922,1511,993,4
3979,153,37,9,2011,10,12,18,46,1909,1291,3
13,590,37,9,2010,1,14,19,1382,57,1109,2
4008,447,37,9,2010,10,18,22,303,74,733,3
3691,465,37,9,2010,1,3,12,1680,649,1233,4
3770,411,37,9,2010,1,3,19,877,640,244,2
4036,688,37,9,2011,1,10,19,817,633,234,4
4032,356,37,9,2011,1,8,17,1690,574,290,3
56,313,37,9,2009,1,8,10,1564,1414,170,3
3958,814,37,9,2011,1,3,12,559,8,887,1
4040,49,37,9,2011,7,10,18,264,47,1971,3
3735,774,37,9,2010,4,1,7,1953,1858,979,5
3610,621,37,9,2010,4,7,11,1782,857,1658,5
4070,267,37,9,2011,7,10,18,1782,1663,1022,5
4071,570,36,9,2011,3,7,21,1648,673,1644,3
61,792,7,9,2009,10,19,21,20,1697,469,3
47,135,37,9,2010,1,17,19,1169,1088,997,5
168,694,37,9,2010,7,18,0,1548,395,1320,3
169,742,37,9,2009,14,21,0,237,1156,1653,3
83,650,37,9,2010,1,3,10,1659,290,1303,4
202,587,37,9,2010,10,21,0,20,607,1234,2
172,763,37,9,2010,3,11,12,1335,969,728,5
198,663,37,9,2010,1,7,18,1060,139,1872,3
199,691,37,9,2010,10,18,0,1019,195,817,1
199,691,37,9,2010,10,18,0,1019,195,817,1
200,217,14,11,2010,10,0,0,1743,1454,478,5
201,184,37,9,2010,10,17,21,895,953,1150,5
205,286,37,9,2006,1,3,22,1260,1832,879,3
206,62,36,9,2010,10,17,8,457,1278,1112,5
207,526,37,9,1992,18,10,21,1098,1949,643,5
208,113,37,9,2006,7,18,0,1042,1225,382,3
209,196,37,9,2000,1,7,8,1688,1343,176,4
183,0,36,9,2009,8,17,0,457,534,155,5
3546,52,37,9,2003,10,18,22,1008,1439,1593,5
3242,431,37,9,1997,7,18,0,608,1855,754,4
3685,44,37,9,2010,8,10,17,1017,1430,1229,5
3686,296,37,9,1990,1,7,8,131,1518,1485,4
3811,261,37,9,2000,6,10,0,1620,409,315,5
3812,530,7,9,2007,8,10,21,1542,667,1252,5
3813,598,37,9,2004,7,10,18,1604,896,1800,5
3620,740,37,9,2001,1,8,0,660,223,1297,5
3814,671,37,9,2001,1,10,21,1630,818,1265,5
